mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,varieties
211.0139953,210.5219787,205.1981709,27.14137254,23.28728873,27.86786598,46.28898002,9.838709627,212.7123379,50.83012607,7.599164764,24.43960712,5
212.1661586,211.3343416,207.0783637,25.23747815,22.67644875,26.54228129,55.5406212,8.280194567,213.3494695,58.09421716,6.950858669,23.3379442,5
212.5603298,211.1302277,206.3258554,27.95313217,24.79819724,29.46900813,49.55403771,9.829965732,213.8654126,57.24119093,7.800160633,25.97378374,5
214.2874137,213.2360316,209.6263397,26.07410057,23.47838516,27.12951476,60.77488251,7.698089482,215.4170577,62.37452433,6.062660549,24.24625878,5
209.0263498,207.7890492,201.9110274,29.39650241,25.65573338,31.34869653,52.41200718,11.51054769,210.4452444,59.30432218,8.792743293,26.80502244,5
208.4738041,208.1139949,203.0168616,25.33413608,22.31890006,27.62822098,60.55670792,9.685889956,210.1058912,59.74850511,8.710172952,23.15470552,5
208.3683188,208.2741713,203.3368684,27.12120049,23.62917454,28.66257709,59.36518673,9.224646256,210.0610805,60.19870064,8.230649275,24.7536629,5
210.9017806,210.5961108,206.64973,29.43622673,25.75469319,30.1011628,69.65757349,8.15088877,212.5595562,64.70867034,6.176951149,26.99847933,5
204.6545377,205.1409873,198.4165792,27.57631148,24.26661322,30.07813457,51.69744198,11.13691902,206.5700317,52.70487203,9.983021956,24.85068989,5
205.84232,205.4679926,200.5089971,27.10740466,23.98912967,28.52952615,53.92343556,9.406498135,207.3079117,56.59989995,7.544334547,24.82720521,5
207.325664,207.2041458,202.2878869,26.45086552,22.80026399,26.85672396,53.44191017,9.119178581,209.0984754,54.66779378,6.767986335,23.9250921,5
207.9689107,206.8461541,203.4121328,28.71878734,25.76231638,30.53995056,73.52782397,8.562297634,209.3365138,66.15186062,7.086830625,26.87786999,5
209.6449686,209.4951175,203.6083113,28.41133534,24.23863621,30.44526373,57.68875399,10.82778261,211.6258853,59.76810972,9.732792771,25.29733484,5
204.8340698,204.7768734,199.5302764,27.55161058,24.01535263,28.8663748,56.56196682,9.711073483,206.527589,56.53883191,7.851962831,25.12731896,5
209.8803623,209.6479664,205.709165,29.3864267,25.4395308,30.43504186,70.61657792,8.366114655,211.6477064,64.74793295,6.894828552,26.68829672,5
210.6931903,209.6671632,205.5292566,26.19747216,23.00021967,26.92062035,53.75883278,8.729057585,212.0778099,58.86549953,6.00897856,24.07938243,5
209.3097705,207.9817249,202.3672753,25.42765191,22.55105938,27.71061889,57.22244016,10.8676045,210.5370716,61.21536784,8.41240586,23.34536487,5
204.6179294,204.6324661,198.2615887,27.92615891,24.49470513,31.09667651,57.17023754,11.545366,206.5495024,57.63544775,10.83082204,25.28242551,5
208.775784,207.7092066,201.265564,26.4099974,23.20701011,28.38280791,48.07084185,11.99400978,210.2585401,53.35256955,9.452753313,23.92834695,5
206.2587317,204.8127847,201.2280299,27.45921858,24.35193554,28.32639738,61.50687998,8.827635133,207.4941613,63.57061645,6.286299944,25.75903826,5
204.4755588,203.0132519,197.5263414,27.41712069,25.22146801,30.1380593,50.39930854,11.17307779,205.6182096,56.28874547,8.695697368,25.68023831,5
203.8748166,203.4050913,197.9198735,28.85564081,25.54919117,31.17507104,61.98292531,10.59476351,205.4654333,61.7462997,9.202629363,26.51694321,5
204.4289334,203.5199266,197.176398,27.51770487,24.71756822,29.51280668,48.49100371,11.9183876,205.9962355,50.58801184,9.707440139,25.68888384,5
205.2709395,204.6016187,199.3280064,26.78516585,24.28878932,29.31477675,53.33768727,9.833161755,206.4762406,56.83750605,7.854692638,25.23989839,5
212.335838,211.7259015,206.777487,28.44988808,25.37152862,31.12447637,68.49719454,9.821910446,213.870329,63.05230239,8.776597676,26.15047866,5
213.7416089,212.7592218,208.496203,28.26957616,25.0052211,29.66997689,63.37920225,8.952912922,215.1254299,63.78992848,7.474083458,25.9938794,5
216.4733937,212.0231089,208.0168716,26.02053009,22.46006305,26.11878517,38.66116004,11.41660071,217.3283392,55.00229732,6.106337804,24.3934087,5
207.776603,208.357761,202.2242221,31.44732674,26.59799288,33.02287757,57.94642405,11.36648329,210.440207,58.56437712,10.5949877,27.46182092,5
209.5686561,204.0199256,200.1152164,23.73423754,22.99994534,27.67596956,56.49175492,13.25871415,210.0161351,67.1838753,9.832534584,23.06968274,5
206.7862569,202.0680821,196.3436674,25.22787702,23.51917475,29.07913064,45.06494188,14.24359649,207.0930995,59.67510768,10.64881685,24.68985815,5
208.8399775,205.7714134,202.1020583,27.62196391,24.59764801,28.73880463,63.66848253,10.94918145,210.1214324,66.89363332,7.03126851,26.01079334,5
209.8120357,205.0506955,200.1265344,28.20716041,27.4056678,32.75735057,59.6096525,13.42928819,210.0247106,69.10872883,9.51873987,27.92098987,5
208.7930869,203.9706892,199.7917691,27.26458957,24.98612484,30.27047343,61.24586843,12.85673142,209.3047217,70.61170522,8.468320915,26.36005615,5
202.5325797,202.0972565,194.5384505,30.58711987,28.24597783,36.15904663,63.54405462,14.65049597,204.6565369,58.48683642,14.75840352,28.42430585,5
207.4329324,206.5839798,200.7646654,30.20702609,25.50069954,31.91292857,54.53606187,11.86409313,209.4363678,60.76090872,10.21077458,26.86092618,5
210.0677325,204.4575246,198.400907,26.54563013,25.47808092,30.72785892,32.76997605,15.84295154,210.6427276,49.32597571,12.26948042,25.63378597,5
204.7938395,204.272503,199.5891228,27.16615374,23.77622514,28.43335157,55.93490707,9.559598636,206.4572207,56.49189257,7.136855148,25.02098359,5
200.3545774,202.2568283,194.9328098,31.79887157,26.39498068,33.65222798,66.20252159,13.30075372,204.1161473,58.27831789,12.56253168,27.24655443,5
200.1297424,201.437248,193.7313815,30.52715178,25.28165705,31.3605848,49.62719542,13.79708956,203.4760742,50.31487898,9.613487899,26.54840793,5
210.1267105,209.2458384,204.0481636,25.27824231,21.54485355,25.56647517,40.86961769,9.812028373,211.6146374,47.66163697,7.488069393,22.87967696,5
202.361854,198.2401417,192.2249257,26.83097497,23.85732696,29.60757604,40.92670904,15.0068124,203.2711458,56.5214123,9.892591616,25.15931868,5
208.5241572,204.8829394,197.5755615,31.6537212,28.82325049,34.99748652,38.19497377,15.70268208,209.324859,52.33689018,10.50098383,30.28564439,5
207.03466,205.8536258,201.2083871,28.73445002,25.94190455,29.44664699,52.81434333,9.390789935,208.1624109,57.73610206,6.464588311,27.09211883,5
211.695122,210.9997192,205.8697953,27.58545232,24.3440122,29.30331869,52.95934755,9.450455788,212.9554113,57.52443583,7.674344244,25.20976178,5
204.619834,204.2246657,196.6522694,29.65046851,24.15352104,32.00869594,60.940299,15.32877293,207.746095,59.96681492,13.83752173,25.21897952,5
204.9888716,206.6648008,200.3251836,31.20069735,25.40626932,32.13757717,63.74862143,11.25876698,208.2481753,59.47140554,10.83071802,26.48313825,5
200.804528,202.5234682,195.6255972,32.65839597,26.22205683,32.27546953,51.62577159,13.55351445,204.9642387,52.04349685,10.55113991,27.7759134,5
206.1046823,206.8534523,202.2453446,29.75515925,25.33965514,31.43457709,75.29137276,9.482449695,208.6734871,60.93534309,8.717579194,26.53333692,5
205.2371228,204.8257167,198.8676775,27.3995332,23.01477574,28.80807108,52.02658699,11.84903235,207.5900279,55.65234966,9.609365437,24.02849568,5
205.6476484,207.1893742,200.8776032,33.47230997,27.38389536,34.36684868,65.12838101,11.86679272,209.0158691,60.46529458,11.1520058,28.57793192,5
210.9056783,211.193906,206.2086545,29.31138048,25.42651796,31.16398247,66.0518908,9.258722188,212.8819047,61.73184181,9.369132558,26.13686191,5
208.2438113,208.0683535,202.521187,27.7176288,23.75330595,29.04079463,50.86216472,10.10176138,210.0515586,55.19919537,8.27141036,24.97623683,5
202.9970195,203.9401936,195.8552459,29.67248594,25.30786598,33.35621928,61.3914397,13.97726465,205.7722948,57.9678608,13.77332135,26.04700124,5
208.2175369,207.068934,201.2023224,28.51822096,25.05728269,31.13676909,60.30079429,12.05773526,209.9287981,60.12810568,12.06655414,26.05014542,5
204.7972204,205.1592899,199.5458962,28.41738795,23.89882317,29.20338007,58.4971077,10.58606189,207.2350876,58.27041642,7.764727326,25.29201985,5
202.2802456,203.0800983,196.4311067,30.98027731,26.86641437,33.59141686,62.58186868,11.88712703,204.7666731,57.92521724,10.97057226,27.7089107,5
206.5363492,204.3653626,200.2963227,27.60289589,25.46471611,29.90860673,59.13720515,9.974689837,207.4527299,63.43175409,7.010730755,26.43411609,5
212.4296813,206.853723,203.5330218,26.5855124,24.44700462,28.48757108,55.08852844,11.88780088,212.6959807,69.76676795,6.060276104,26.04536411,5
205.5060414,206.6417696,199.892691,31.49839901,26.42645551,33.08678196,56.86772304,11.79147875,208.2624731,55.1369171,11.03007042,27.40272208,5
206.4417021,207.3688053,200.1388699,30.90724367,25.95110535,32.93539725,53.27618437,12.41052519,209.1876466,53.31420852,11.5707383,27.06911923,5
212.4189854,211.6216325,207.6818673,27.56037661,23.94156606,28.35607865,62.72090559,8.321548114,213.9115095,63.54175059,6.584680852,25.16953155,5
209.3086882,209.1586783,204.5506573,30.47915399,26.54691068,32.15535183,73.50001851,9.558930834,211.3146378,66.06188135,8.394414873,27.62361171,5
207.9134077,208.4139533,202.4360023,30.12007024,25.32314262,31.50033214,57.24727069,11.01856264,210.439547,58.09609629,9.771080273,26.57015011,5
207.4961732,202.8926793,198.0734373,26.9072082,22.63542652,27.33054956,44.03131389,14.25890942,208.9108148,56.87056271,9.879765688,24.0939631,5
206.1939374,200.0803171,194.8349132,29.94522561,29.66340471,35.50598315,54.62830835,16.76259729,206.8939988,66.90108297,13.85334727,28.93060192,5
206.576798,202.9856261,196.4705848,28.38201924,25.51531408,30.96074962,37.7379567,15.6967674,208.1585356,49.14700744,10.38938121,25.92307664,5
200.5682661,199.5162147,192.0059743,35.01717298,31.22704704,38.9747263,58.45757365,16.25633145,203.1086114,60.89987322,15.52113074,31.47204247,5
202.3662616,201.5255293,195.0368798,28.1534861,25.28680894,31.90079368,51.30060394,12.77286555,204.0401673,54.3914442,13.30244883,25.55381701,5
212.1328501,206.3039527,203.1125113,24.22477366,23.35198507,26.60667324,52.56473332,11.84884093,212.3054114,67.81597196,8.080318079,23.94287028,5
211.4275953,206.776748,200.9331153,24.9802635,23.9725638,28.81578828,42.16264057,14.21769451,211.9734371,56.63846062,9.845619726,24.13409629,5
215.0509508,208.9233639,203.7905963,25.92076958,24.66176017,29.42263943,39.9162662,14.7676982,215.45718,58.04007274,10.04644603,25.09122766,5
208.8860837,206.6936863,199.5648097,25.78328699,23.10076671,29.86178046,51.01855161,13.84774626,209.9405581,56.25048873,11.98815235,24.2443585,5
208.802724,208.2339074,202.0722851,24.90704263,21.75751682,27.63340859,60.87966772,11.04792542,210.3670091,59.99228479,10.31254257,22.62474772,5
207.3402269,207.8821944,200.4677269,27.81365823,23.57292873,30.20079975,46.97681948,13.59128377,210.1120604,44.28713421,12.54820338,24.45571658,5
205.708928,206.0324711,197.8388066,28.46164369,23.74488343,30.17119458,47.24472136,14.04142034,208.4840758,48.16807019,11.83685834,24.99186356,5
208.6435976,208.9093241,203.8959759,28.97751985,24.96343794,30.81822022,65.75908042,9.952345841,210.95796,61.07440656,9.591707185,25.83224347,5
213.6432051,212.8228596,208.5397066,25.40562917,22.93822967,27.3690694,61.19343426,8.199763332,214.6595288,61.83462537,6.364439213,23.83273551,5
216.0328434,215.3290293,210.2848812,25.69944278,21.6317753,25.51226797,39.3526242,9.566039189,217.9485575,44.25514594,6.459437808,22.62204629,5
208.9431498,209.0270665,204.0937399,31.48670693,26.6804949,32.66473214,70.48941485,10.13443971,211.3600284,65.55742123,8.855918921,28.07210163,5
210.9058144,207.6942379,203.1969057,25.75982488,23.057766,27.41772327,47.88286529,11.33630891,211.9073243,60.89231945,7.249449306,23.86905588,5
205.3919597,205.8277134,200.1628186,27.40364173,23.98381069,30.02380445,68.98479931,10.29575425,207.4693629,60.26228994,8.257160086,25.00308091,5
204.3382909,204.1526388,198.768489,30.2471318,26.85520032,32.57867601,64.58598624,10.70069528,206.26659,61.64457225,8.706362072,27.92935548,5
211.7865285,207.8277243,202.7458929,24.37219451,21.71893367,26.36533389,39.88888003,12.46015581,212.5492,54.79937988,6.983742163,23.30606202,5
207.9257814,206.0142963,201.0867956,28.30914198,24.29026009,29.45701685,53.49489295,11.47790338,209.577824,60.8697343,8.744744046,25.49530519,5
205.7650734,206.4199636,201.1065447,30.77668997,26.35459683,32.36425867,75.70479199,10.06853483,208.1930793,63.78267449,10.12719722,27.28507767,5
208.7481498,208.906533,203.8685213,31.14608351,26.84894549,32.70364794,64.96400541,9.703214308,210.7258647,62.83558978,8.923331465,28.00284409,5
209.6435056,209.651481,205.5930422,27.83092522,25.10758127,29.90276758,70.64473725,8.175592705,211.2726289,62.36228369,7.60583828,25.73650325,5
204.0888464,204.5968033,196.6868442,33.42571343,28.25709415,37.05329427,60.51392402,14.95269284,207.1835191,59.46629317,15.57689128,28.94076701,5
208.1015323,205.8233411,200.3912157,27.69905985,24.84745901,30.04789039,55.55703163,11.84012492,209.206729,62.66762488,8.806111097,25.97663723,5
208.1433022,208.1272884,203.4275136,27.68285885,23.21460702,28.06563639,69.80475748,10.0734477,210.6337895,63.14477322,7.805869128,24.5357069,5
215.7829435,211.8939424,207.5327125,24.26523423,21.95898391,26.54527293,46.7714175,11.21398381,216.3578881,61.80230772,7.270402818,23.18301172,5
201.0911172,198.653006,189.1278311,30.99381675,26.62164631,35.10124312,41.93392154,19.32207652,203.1455073,50.49111584,14.56179405,28.08322953,5
205.5486194,204.0128074,199.0559118,30.12363734,26.47340599,32.13373191,55.19069915,11.09950956,206.9712823,60.2734646,9.338938882,27.79446527,5
205.3652216,202.1277821,193.3735978,30.89574302,26.31196454,33.2663169,29.02521531,18.37628955,207.1490933,35.43629794,11.69780226,28.48253472,5
201.6216243,201.8690787,195.6203117,32.98464938,27.75191413,34.41304882,60.30075569,12.70880572,204.4368486,59.68166186,10.71712143,29.11286775,5
207.4742591,205.4721456,200.1954739,28.102448,24.95305946,29.72594762,46.1049148,11.04849798,208.4989703,57.16405261,7.139352855,26.29687519,5
206.6709335,204.0247079,198.7124506,29.86471214,26.97676667,32.6813678,51.04116616,12.41521755,207.8000796,62.09839109,9.190269385,28.07473527,5
211.0815537,209.9901835,206.0735835,28.65913927,25.94367321,30.28068282,56.16065724,8.210775896,212.149906,61.94974544,6.689447616,27.0426727,5
212.8389114,210.2017965,205.2450415,26.13760112,23.16613043,27.8509962,41.46747424,11.41949913,214.0840433,54.82260787,8.02589186,23.91893133,5
208.0518653,207.1662995,202.147393,26.61763324,24.57780187,29.4161866,56.30204858,10.23413381,209.5841424,57.38712278,9.259495188,24.66226363,5
212.8189667,207.8960162,202.3473649,27.40737366,25.12636031,30.49749292,38.4131423,14.16081912,213.3795793,55.62776209,11.04589101,26.32892758,5
208.6715142,206.8458012,201.8012954,25.24045405,20.80607728,25.69919078,56.89055331,11.0993445,210.25648,60.64247593,7.615555732,22.84337845,5
209.8125143,205.2331925,199.0222824,23.73149818,23.31266243,28.2639767,36.14706486,14.74864005,210.3634951,49.74822771,10.66686524,22.96987221,5
204.745863,200.3188318,195.4441849,26.59943715,23.00123264,27.45619747,48.28547679,13.18931441,205.4668067,61.5782298,6.027378799,25.46390287,5
212.1078971,206.591937,202.7579992,26.12356858,23.9076118,28.08021064,43.42343575,12.31056822,212.3698048,63.0508838,6.234483382,25.54988922,5
209.0811052,208.2000047,203.882608,29.04822666,25.64509034,29.91331754,55.90938324,8.970461811,210.5203572,60.24787965,6.06531809,26.92279977,5
208.2578802,206.7599556,201.1683847,30.46408122,27.03071798,32.28699884,48.15799349,11.25666936,209.557669,57.06663009,8.060344004,28.40628366,5
182.8520004,199.3347929,183.1702344,30.46275091,20.34857084,29.03878354,54.40930786,26.70080896,199.3369915,20.15142047,17.72814994,20.35009676,5
202.0743521,205.4466915,196.1170848,23.0924788,18.7217569,26.26593,33.53883239,13.3255123,205.7383542,18.84964817,13.28064936,18.66156002,5
194.2995684,199.0541363,189.6619067,25.22416672,20.74491272,26.77236578,38.3725586,13.28834119,199.1014924,16.68111013,10.90387975,20.7727556,5
189.4085411,198.1198067,179.0746012,25.93471213,20.36792751,30.17940597,40.63879804,26.14888971,198.1255566,12.6018314,16.37679953,20.36761897,5
211.0675727,210.1777875,205.6946761,29.33932924,26.84168792,32.12759962,66.4516008,9.208029337,212.3953537,64.51228983,10.03838878,27.53287061,5
214.6322719,209.2441523,205.0328413,25.8380714,24.55621169,28.24226498,38.74249122,12.30087776,214.8471796,58.19546138,8.901234351,25.39208677,5
208.7057529,205.2263606,201.0765356,28.3038384,26.00775908,30.89133246,55.09972631,11.20384104,209.3644576,65.8300362,8.856484653,27.15194562,5
213.3483508,212.1541499,207.9791106,27.0782232,24.66633781,28.08366647,46.18919653,8.094574777,214.2165612,53.64464873,5.862639785,25.68476347,5
217.6110785,216.0887705,212.7063404,26.43800622,23.57096391,27.78430177,67.8199971,7.667702799,218.5488152,69.18023588,5.84589456,24.65744708,5
219.7045557,213.7210692,210.5796901,24.99886673,24.72599697,28.62298618,55.01873144,11.70146031,219.873732,70.96893077,9.354215433,24.65279583,5
210.7784949,209.9129761,205.9494473,30.59620351,27.10247465,31.68098272,65.90945723,9.308720994,212.4967176,65.031624,8.597482112,27.9845991,5
209.482116,208.3500229,202.8388464,28.78387987,26.2230547,31.20584321,50.36195717,10.51943653,210.6646086,55.35890745,8.446760324,27.00887666,5
215.2678794,213.9326211,210.3792199,26.31277562,23.8765644,27.86370333,62.08886249,7.530008232,216.0508883,64.9504352,6.626084959,24.76023616,5
213.0983976,207.9461697,203.3065531,25.8767242,24.59476543,29.39767456,47.47550458,13.2087342,213.4656242,63.67535723,8.70434927,25.11655943,5
207.1695656,202.1937564,198.9156172,27.504967,26.34623179,30.09566989,58.0551558,11.59220596,207.4995892,68.92863048,7.689478156,26.97954639,5
210.8682001,209.9423666,205.8548531,27.96160205,25.83201772,29.99389483,61.2498567,8.001592255,211.7506746,62.54022659,6.556964525,26.72008958,5
217.0821745,215.4043909,211.7442321,26.64974001,23.78864637,28.16017748,64.1258065,8.244336353,218.0587642,66.99852398,6.496516701,24.93470686,5
211.840874,206.4916661,202.2051258,26.67143678,25.809963,30.3846519,46.74727827,13.34593954,212.410928,63.35587999,10.52276412,25.65375584,5
219.4598028,218.5922667,214.9306799,25.97721987,23.60485262,27.46576812,54.95484285,7.17776761,220.4770388,59.96967841,6.47645783,24.0937917,5
212.1128552,208.0289691,203.2847189,27.57292056,25.75242247,31.45296368,55.61697287,12.68155349,212.661337,65.40709541,8.99293638,26.68482589,5
215.0106494,214.1897446,210.0500393,29.07876388,26.1129389,31.09470171,61.52850149,8.420520219,216.3171828,64.84745098,8.290877299,26.95574785,5
210.2991657,204.8279334,199.5221309,29.72769068,29.36285027,35.06745127,46.71513099,14.94103105,210.6567525,63.05429712,12.82399659,29.13547621,5
210.9678517,206.3359799,200.903845,28.9435386,27.47855547,32.77502897,38.60686762,13.69174061,211.3771877,55.79985425,11.36221314,28.21207031,5
215.5889126,214.2043996,210.4258466,27.59798944,25.19627494,29.12956616,59.84578987,7.886200451,216.4068297,63.73299042,6.145550752,26.19261651,5
217.2504217,215.997771,212.4039373,24.08907962,21.22237877,24.18843097,50.71508077,7.45261751,218.264813,57.92922117,5.072262134,22.28393179,5
215.3857635,209.6543572,206.1058791,25.66526969,25.57174601,30.18179557,63.56962471,12.2819857,215.4549455,73.44130414,9.386898685,25.54080412,5
217.3928368,214.0639122,209.9190452,26.36299285,23.30514955,26.80257358,33.5950251,10.41324675,218.3392695,47.45280182,6.841142194,24.64165338,5
210.2557628,208.9034626,202.8182849,28.65914471,26.24063078,31.80517598,49.29819199,11.96818323,211.5975481,53.23327805,10.10125149,27.1129156,5
219.9015763,217.770419,213.930549,27.87585362,24.74089898,29.08415061,57.33454491,9.027705183,220.9715274,65.28578725,6.680507916,25.79387791,5
210.1461705,206.956624,201.4151959,29.85627891,27.44325678,33.28445721,51.7180277,12.65252517,210.9044092,62.72533837,11.27611757,28.57893044,5
209.0072909,203.2240929,199.7297953,26.8148617,25.3992117,27.79870181,36.99810406,12.26571333,209.3603854,55.38800529,8.280852179,26.28229543,5
215.8351703,214.1728987,209.8553406,26.65016808,24.25526143,28.04569051,47.6394607,8.760467637,216.6920052,56.46607092,6.256952678,25.19204157,5
215.2041263,214.2098422,210.6367775,26.59530586,24.18600999,27.34605004,55.25102084,7.716289212,216.3641039,59.19459534,6.129314916,25.02479517,5
216.8943998,213.0809593,208.8076342,24.29043546,24.00410622,28.03279243,47.15663924,10.5643474,217.0977489,61.30580491,8.211600342,23.94746199,5
218.0093636,217.6824083,217.5395851,27.86968966,25.42799901,27.42250156,98.8074433,3.977815167,219.4342626,66.89987273,4.887625383,25.90217576,5
211.6230295,209.6633718,204.256208,26.59558537,24.78476334,29.42961883,48.23993695,10.68729087,212.38804,54.87689737,8.772654364,25.57370664,5
212.2555655,211.3801782,206.4080476,30.21848707,26.85243778,31.41685479,45.37497762,9.711777332,213.8420688,52.57738874,8.582538536,27.85113126,6
207.8817041,203.3985396,197.8146051,22.53653269,18.76544243,22.79463047,30.35408515,14.5455424,209.3273337,42.4748653,8.183178584,20.00159484,6
218.4198408,213.60556,209.9548214,27.67722626,25.24992053,29.2550746,45.6617436,11.20917766,218.9600614,62.75172872,8.388722818,26.4948658,6
210.9669697,210.4686694,205.8766888,27.88970674,24.32087804,29.02226533,56.74173367,9.464286156,212.773516,56.27470484,9.000171106,25.4466287,6
221.3497208,217.015904,213.5285632,23.71346802,22.35184923,26.35969371,48.72774457,9.98176107,221.5301137,65.11713352,5.998872353,23.35603909,6
215.2673913,214.6183592,209.9963108,28.32444023,24.79383794,30.21173146,62.25158434,9.180164207,216.8214542,62.25154288,8.624147883,25.93476428,6
217.7175848,215.4086585,212.24957,24.28636634,22.05620635,25.50509091,63.32138597,8.197338281,218.5168946,66.67621196,5.83655128,22.97328348,6
221.4657854,216.8205361,212.4446971,24.54203916,22.4142161,26.30712578,35.66880051,11.33449165,221.8138594,54.68410329,7.371778746,23.75813963,6
213.115306,208.0658967,203.4197597,29.22431193,25.78704797,31.13344801,54.46865488,13.31017365,213.6474598,66.78830789,8.546179546,28.27371917,6
213.9237857,210.5388485,205.4514559,27.30216031,23.35295378,28.08946791,30.00621656,12.00928123,215.0099968,44.29088377,7.926264053,25.27236142,6
221.1768045,215.1819575,209.6820206,22.70831186,21.62280142,26.42705029,34.29406447,14.14133146,221.4242911,52.0435086,11.56693881,22.23841421,6
209.233594,208.9193398,202.1532373,32.07163004,25.51706498,31.5359318,32.64356891,13.12418386,211.9485065,38.35610947,14.04274394,26.94890593,6
219.6488901,217.3473145,214.4096404,23.90954699,21.12114566,24.65080872,63.1840283,7.732709281,220.4538331,68.52292295,5.98252085,22.22531514,6
222.4793527,217.990149,213.9953641,22.35802263,20.79666237,24.21177986,29.51971745,10.31122508,222.6181427,48.24477609,5.056909751,22.0624302,6
212.4610379,210.3677544,204.6117218,29.06920642,25.27973558,30.33134353,38.29771925,11.77666041,213.7362989,49.88386765,7.549262561,26.87835214,6
220.7875858,216.084238,213.1039587,25.24434014,23.68920587,26.92512744,53.8382067,9.905410012,221.0953831,69.07892809,5.972751596,24.6193567,6
212.7767303,212.447952,207.2605517,28.02907264,23.69280539,28.14658106,43.00336595,9.428411333,214.5433056,49.08849363,7.115371454,25.0195861,6
219.323788,218.2972796,214.4203834,24.39032105,21.41597353,24.84310777,48.84743272,7.839026165,220.6022172,55.73241174,6.185532282,22.25540958,6
217.9437062,216.4450064,212.3291741,25.52446192,22.44555578,26.31089,50.83190381,8.436687951,219.0237415,58.78252319,6.482469742,23.74145153,6
185.0174181,178.4347772,172.6526195,26.04109525,23.30151634,27.48275179,31.09241215,18.35079644,185.3306186,48.21249329,9.559292815,25.40707175,6
216.9730188,214.7640469,209.7035831,23.51400522,21.75854863,26.06106259,46.5088348,9.953160464,217.6376223,55.64206485,8.076845648,22.33856012,6
219.1908865,214.2359464,210.2775167,23.35083051,21.25635317,24.58219066,37.14437845,11.29990233,219.6144126,55.10983394,7.565386848,22.48358768,6
219.3078888,214.2030858,211.0401293,24.22023285,22.20061258,25.25603162,44.08689657,10.39246584,219.5431811,62.74583961,4.978704729,23.76393358,6
222.8592712,218.7595347,214.0508835,23.06182478,21.14816835,25.41981729,36.93282133,11.07338231,223.2279064,53.96087501,6.905908868,22.25349984,6
207.5855857,207.9017063,201.7133824,32.11553686,27.5826604,34.13965451,53.62644475,11.74911907,210.0873592,55.18536856,12.18418375,28.13147515,6
207.5855857,207.9017063,201.7133824,32.11553686,27.5826604,34.13965451,53.62644475,11.74911907,210.0873592,55.18536856,12.18418375,28.13147515,6
87.40186266,161.4319282,100.1789742,6.079142239,4.438733245,5.652910604,65.19320371,117.024761,161.4319282,0.679403875,6.981825771,4.438733245,6
200.9202147,207.1634217,197.0845044,50.20669151,30.09623188,44.08738629,48.30515231,23.18478414,210.8381597,56.86399706,34.40699598,31.92630509,6
200.9202147,207.1634217,197.0845044,50.20669151,30.09623188,44.08738629,48.30515231,23.18478414,210.8381597,56.86399706,34.40699598,31.92630509,6
88.38958928,161.0112637,101.9307632,6.933446297,5.266396496,6.840821178,65.59930522,115.1515489,161.0112637,0.723547281,7.632393988,5.266396496,6
214.6076006,213.7346047,207.8722468,28.8044355,25.09182235,30.56563297,43.84887698,10.98844105,216.3141532,52.40861371,10.03862516,25.9803998,6
214.6076006,213.7346047,207.8722468,28.8044355,25.09182235,30.56563297,43.84887698,10.98844105,216.3141532,52.40861371,10.03862516,25.9803998,6
89.76914012,164.0628117,102.6976738,7.040264167,5.117587996,6.703941995,65.23030768,115.6024007,164.0628117,0.684465822,7.640775996,5.117587996,6
219.0216016,213.715735,209.3531077,24.06433784,22.64907578,26.63792334,39.21992542,12.11478066,219.1957334,58.41392574,7.646789397,23.72335426,6
219.4290682,214.4778915,210.6238766,24.15989629,23.20348613,26.87666042,49.78366649,11.24851017,219.6907443,65.41554394,8.178875379,23.64866315,6
217.5131142,212.6651039,208.1251645,27.22166771,25.63617273,29.74114911,42.49326207,12.08441679,217.791565,58.82616705,8.336544559,26.7349404,6
217.7767677,214.4076056,210.2347768,25.68944653,24.50837457,29.66418232,63.96342303,10.43692082,218.2434456,69.4394357,9.565511856,24.85006204,6
222.8062039,218.8271637,215.1570688,25.01367558,22.68881159,26.74864711,47.04768744,9.85576747,223.2167791,63.6327626,6.022267311,24.19270817,6
208.7154779,209.0327613,203.3083857,28.3839252,24.63182669,29.81819251,57.56320174,10.17222101,210.787164,57.45331567,9.11117113,25.44399709,6
208.7154779,209.0327613,203.3083857,28.3839252,24.63182669,29.81819251,57.56320174,10.17222101,210.787164,57.45331567,9.11117113,25.44399709,6
87.22293823,163.8755531,100.5356435,6.385374867,4.645167717,5.958099068,65.21159247,119.3781374,163.8755531,0.637530611,7.123617359,4.645167717,6
216.7161529,215.2525926,211.1743589,25.45771516,23.35117639,26.76477954,45.56316152,8.150362365,217.5960889,54.47888138,5.758737112,24.10893506,6
215.0140382,212.313572,207.3771779,26.64286379,24.24009889,28.22886846,48.41751602,10.69806083,215.7661782,57.81677473,8.584040806,25.33260513,6
215.0140382,212.313572,207.3771779,26.64286379,24.24009889,28.22886846,48.41751602,10.69806083,215.7661782,57.81677473,8.584040806,25.33260513,6
89.5048153,163.8098717,103.6475796,6.531591818,4.695364827,6.172276148,65.72884306,115.7841484,163.8098717,0.598682545,7.240038798,4.695364827,6
220.0419664,216.36633,212.1252115,26.82202086,24.01815068,28.43252332,53.72374765,10.95949651,220.829752,65.81749229,9.13742813,24.9405813,6
